movieId,genre
94833,Adventure
95796,Sci-Fi
99030,Drama
102125,Action
103810,Crime
105653,Action
105844,Drama
106491,Fantasy
106782,Comedy
107771,Drama
108729,Thriller
111680,Romance
117851,Animation
119828,Drama
121099,Animation
122924,Sci-Fi
128842,Action
129313,Comedy
132362,Animation
132660,Comedy
135288,Drama
140247,Drama
153386,Fantasy
158254,Comedy
185585,Fantasy
78637,Animation
81132,Mystery
137863,Fantasy
153236,Animation
21,Crime
149,Drama
310,Comedy
519,Thriller
567,Drama
595,Children
927,Comedy
952,Comedy
1131,Drama
1136,Adventure
1183,Drama
1241,Comedy
1493,Romance
1806,Adventure
1848,Comedy
1919,Comedy
1964,Mystery
2054,Fantasy
2210,Thriller
2287,Sci-Fi
2327,Thriller
2419,Thriller
2511,Film-Noir
2725,Drama
2846,Comedy
2941,Romance
2970,Drama
3052,Adventure
3283,Action
3638,Adventure
3667,Crime
3729,Action
3926,Sci-Fi
4012,Comedy
4282,Fantasy
4388,Comedy
4446,Fantasy
4697,Horror
4713,Drama
4932,Thriller
4942,Sci-Fi
5027,Action
5099,Children
5107,Drama
5134,Comedy
5379,Drama
5423,Thriller
5529,Comedy
5650,Comedy
6314,Crime
6333,Action
6448,Drama
6560,Comedy
6856,Drama
7108,Crime
7285,Drama
7615,Drama
7826,Comedy
8446,Romance
8534,Adventure
8593,Drama
26122,Drama
26283,Drama
27808,Drama
30745,Drama
30793,Children
32243,Comedy
33004,Comedy
34405,Adventure
34811,Crime
36289,Children
41997,Drama
47261,Mystery
47793,Drama
56775,Adventure
58103,Drama
59014,Action
59016,Thriller
59784,Comedy
60979,Crime
61073,Thriller
70293,Comedy
70687,Drama
72142,Drama
78893,Action
82461,Sci-Fi
83601,Drama
85414,Mystery
86332,Fantasy
86864,Adventure
91386,Comedy
92048,Drama
95088,Comedy
97168,Documentary
98908,Comedy
100383,Drama
107013,Drama
113207,Drama
113350,Sci-Fi
114066,Documentary
118354,Crime
134853,Fantasy
137337,Documentary
139994,Comedy
149612,Thriller
152091,Comedy
157172,Fantasy
158830,Children
161594,Adventure
162478,Comedy
168250,Horror
168632,Comedy
177939,Animation
182293,Children
184253,Mystery
100,Thriller
349,Drama
410,Comedy
547,Action
583,Comedy
1213,Crime
1333,Thriller
1336,Horror
1393,Romance
1591,Sci-Fi
1677,Drama
1732,Crime
1923,Comedy
1993,Comedy
2130,Crime
2150,Adventure
2195,Comedy
2316,Romance
2324,Romance
2393,Action
2419,Drama
2429,Thriller
2439,Drama
2600,Thriller
2717,Fantasy
2750,Drama
2947,Adventure
2966,Adventure
2993,Action
3372,Action
3739,Comedy
3997,Comedy
4005,Adventure
4016,Children
4092,Romance
4235,Thriller
4327,Western
4529,Drama
4848,Crime
4991,Drama
5241,Romance
5423,Crime
5540,Romance
5672,Animation
6014,Comedy
6140,Mystery
6202,Romance
6412,Western
6835,Horror
6902,Comedy
7080,Romance
7371,Drama
8169,Sci-Fi
8293,Drama
8910,Comedy
8921,Romance
8933,Comedy
26133,Animation
26231,Drama
27826,Romance
33188,Romance
42418,Romance
46337,Children
47124,Fantasy
47384,Comedy
48214,Drama
49666,Drama
51925,Mystery
60333,Documentary
62586,Comedy
71668,Comedy
76175,Drama
76293,Action
79702,Fantasy
79895,Adventure
84944,Animation
87529,Fantasy
91653,Comedy
94985,Action
100044,Documentary
105121,Drama
112138,Action
115969,Drama
118997,Children
122918,Sci-Fi
133771,Sci-Fi
136024,Crime
136556,Animation
147300,Mystery
177285,Sci-Fi
184997,Drama
186587,Adventure
189,Fantasy
199,Musical
246,Documentary
319,Drama
786,Drama
892,Romance
917,Drama
1076,Drama
1249,Thriller
1332,Horror
1785,Thriller
1895,Romance
1950,Mystery
2018,Animation
2059,Comedy
2116,Animation
2176,Thriller
2275,Adventure
2374,Drama
2898,Horror
3003,Comedy
3107,Action
3531,Romance
3715,Crime
3770,Horror
3899,Drama
3987,Romance
4422,Drama
4519,Adventure
4719,Drama
4812,Adventure
5521,Drama
5530,Comedy
5820,Documentary
6223,Comedy
6755,Comedy
6862,Crime
6949,Comedy
7109,Romance
8302,Comedy
8928,Comedy
8968,Comedy
26183,Animation
26614,Drama
27695,Drama
31367,Romance
32515,Western
32587,Action
39414,Romance
40697,Sci-Fi
42732,Comedy
44197,Comedy
45382,Romance
45672,Adventure
47518,Comedy
53121,Adventure
55116,Drama
56336,Thriller
60046,Drama
60832,Horror
61692,Thriller
66097,Thriller
67923,Thriller
72104,Sci-Fi
72737,Fantasy
74275,Comedy
74750,Thriller
76751,Documentary
76763,Musical
77201,Action
81847,Animation
92637,Drama
92637,Fantasy
96608,Comedy
97785,Mystery
114925,Crime
117646,Action
118198,Thriller
118700,Drama
131104,Crime
131610,Comedy
132488,Romance
134041,Comedy
140850,Crime
144522,Horror
169982,Adventure
170827,Fantasy
172909,Animation
173209,Comedy
174053,Horror
180987,Animation
165,Thriller
237,Romance
733,Action
993,Drama
1080,Comedy
1218,Thriller
1415,Drama
1479,Action
1489,Musical
1633,Drama
1824,Thriller
2123,Children
2366,Adventure
2488,Thriller
2737,Action
2765,Drama
3086,Children
3114,Children
3127,Comedy
3130,Crime
3155,Drama
3438,Sci-Fi
3696,Horror
3744,Action
3933,Horror
3985,Drama
3987,Drama
4080,Comedy
4090,Children
4410,Crime
4644,Drama
4741,Romance
4777,Musical
4956,Thriller
5027,Comedy
5062,Thriller
5137,Documentary
5437,Sci-Fi
5767,Comedy
5841,Romance
6408,Comedy
6581,Drama
6760,Drama
7032,Thriller
7050,Musical
7053,Comedy
7070,Western
7151,Drama
7247,Musical
7587,Thriller
7879,Comedy
8196,Comedy
8302,Drama
8641,Comedy
25946,Romance
26510,Adventure
26599,Comedy
27790,Fantasy
27802,Action
36397,Comedy
39449,Romance
40815,Thriller
41571,Romance
43708,Comedy
49314,Action
51086,Mystery
52712,Fantasy
53921,Thriller
60365,Musical
67508,Crime
71264,Children
83480,Fantasy
85796,Thriller
88327,War
89582,Drama
92694,Romance
98175,Comedy
100487,Fantasy
106648,Drama
108540,Animation
109313,Comedy
109864,Drama
115569,Drama
118894,Mystery
126921,Animation
127323,Action
133645,Romance
158528,Drama
160527,Action
161032,Drama
161830,Thriller
164367,Thriller
171917,Drama
173751,Thriller
181065,Comedy
182639,Animation
66427,Comedy
95165,Thriller
15,Romance
166,Comedy
195,Romance
258,Comedy
502,Romance
542,Comedy
645,Drama
1028,Musical
1092,Mystery
1183,War
1243,Comedy
1260,Thriller
1345,Drama
1345,Thriller
1431,Comedy
1670,Drama
1671,Drama
1680,Drama
1897,Drama
2287,Thriller
2369,Romance
2390,Comedy
2391,Drama
2555,Comedy
2582,Action
2728,Action
2890,Drama
2971,Fantasy
3147,Drama
3717,Action
4552,Horror
5033,Thriller
5292,Comedy
5508,Musical
5693,Drama
5816,Adventure
5882,Animation
5986,Drama
6014,Action
6035,Romance
6345,Drama
6377,Animation
6686,Action
6696,Musical
6959,Action
7311,Drama
7326,Drama
7369,Mystery
8197,War
8253,Mystery
8331,Comedy
8360,Children
8454,Fantasy
8534,Drama
8666,Crime
26761,Mystery
27397,Crime
27692,Comedy
43869,Adventure
51037,Drama
51709,Comedy
51939,Children
56941,Romance
59220,Romance
62383,Action
62437,Drama
68848,Comedy
69720,Comedy
69757,Drama
71902,Romance
71999,Sci-Fi
87232,Adventure
89745,Adventure
89898,Sci-Fi
91860,Documentary
95147,Children
96281,Comedy
98124,Animation
99764,Fantasy
101025,Adventure
117533,Documentary
118572,Crime
122092,Comedy
128594,Drama
128842,Adventure
131714,Action
131739,Action
132462,Action
136359,Animation
143385,Drama
147300,Crime
147662,Action
148775,Comedy
151557,Drama
158813,Fantasy
159403,Sci-Fi
170827,Horror
184987,Adventure
85025,Adventure
106002,Sci-Fi
41,War
353,Crime
448,Drama
469,Romance
489,Comedy
494,Thriller
548,Mystery
835,Drama
875,Crime
1119,Drama
1339,Romance
1589,Thriller
1629,Comedy
1658,Romance
2013,Drama
2354,Animation
2471,Action
2915,Comedy
3075,Drama
3269,Sci-Fi
3328,Drama
3471,Adventure
3534,Drama
3567,Romance
4223,Drama
4445,Adventure
4464,Drama
4480,Horror
4565,Action
4848,Thriller
4862,Drama
5466,Comedy
5485,Drama
6187,Drama
6424,Mystery
6537,Action
6748,Horror
6989,Thriller
6993,Comedy
7057,Romance
7238,War
7815,Comedy
8341,Crime
8507,Crime
8521,Horror
8636,Sci-Fi
8879,Mystery
8917,Comedy
8937,Action
26152,Comedy
27704,Drama
27865,Drama
30822,Drama
32392,Drama
32440,Comedy
33903,Crime
40959,Action
44937,Crime
46337,Comedy
46664,Drama
47404,Comedy
52867,Comedy
53974,Comedy
58154,Drama
58293,Adventure
64010,Horror
69720,Drama
71466,Drama
71838,Thriller
72104,Thriller
73876,Action
76093,Fantasy
89118,Drama
91126,War
95193,Animation
102747,Comedy
103372,Comedy
106487,Action
106927,Sci-Fi
141928,Comedy
149566,Romance
151739,Comedy
168254,Action
171917,Mystery
182299,Animation
182639,Sci-Fi
36,Drama
148,Drama
183,Comedy
356,War
405,Fantasy
432,Western
490,Thriller
491,Drama
515,Romance
526,Drama
552,Action
558,Action
779,Romance
1053,Crime
1184,Comedy
1247,Drama
1346,Horror
1378,Action
1397,Drama
1616,Thriller
1726,Action
2151,Comedy
2342,Comedy
2414,Adventure
2797,Fantasy
2807,Sci-Fi
2815,War
2879,Adventure
3019,Crime
3395,Comedy
3406,Action
3471,Drama
3499,Drama
3753,War
3895,Thriller
4005,Action
4158,Fantasy
4498,Thriller
4562,Mystery
4642,Comedy
4867,Drama
4947,Action
4958,Action
5027,Crime
5114,Drama
5205,Horror
5499,Romance
5528,Thriller
5667,Fantasy
5680,Crime
5817,Drama
5820,Musical
6012,Comedy
6480,Comedy
6541,Sci-Fi
6753,Drama
6773,Fantasy
6785,Comedy
6785,Western
6934,Thriller
6958,Children
6970,Romance
7079,Drama
7089,Drama
7108,Action
7123,Drama
7127,Drama
7179,Romance
7216,Film-Noir
7362,Thriller
7991,Action
8507,Drama
8958,Drama
26838,Drama
27134,Fantasy
27773,Mystery
30812,Drama
33679,Comedy
37853,Action
39183,Romance
42285,Thriller
50796,Horror
55391,Drama
57499,Adventure
59549,Romance
60487,Children
60937,Action
61236,Drama
61352,Thriller
62511,Drama
63853,Drama
69275,Action
69516,Crime
70293,Romance
73386,Drama
77893,Action
79868,Thriller
83349,Thriller
87197,Action
89039,Romance
90405,Crime
92420,Action
92730,Children
94810,Drama
95499,Adventure
101076,Action
106883,Comedy
108090,Action
115680,Sci-Fi
119155,Comedy
132618,Crime
152081,Children
168608,Drama
175569,Action
176389,Comedy
183897,Animation
77201,War
3,Romance
52,Drama
79,Thriller
260,Sci-Fi
283,Drama
359,Romance
492,Mystery
911,Thriller
999,Crime
1136,Fantasy
1261,Action
1306,Drama
1460,Children
1488,Drama
1626,Drama
1816,Comedy
1910,Drama
2001,Comedy
2048,Animation
2089,Children
2099,Children
2332,Crime
2358,Drama
2393,Drama
2931,Crime
3103,Drama
3217,Drama
3262,Crime
3479,Fantasy
3699,Sci-Fi
3822,Drama
3840,Horror
3993,Drama
4086,Mystery
4480,Sci-Fi
4735,Thriller
4773,Comedy
4928,Drama
5377,Drama
5527,Drama
5749,Horror
5752,Comedy
6116,Comedy
6339,Comedy
6689,Drama
7008,Romance
7070,Adventure
7074,Comedy
7078,Drama
7346,Romance
7940,Drama
8121,Comedy
8188,Drama
8361,Adventure
26183,Children
26578,Drama
27003,Horror
27716,Drama
31545,Film-Noir
43679,Horror
47999,Documentary
48342,Romance
52579,Drama
56367,Romance
58293,Thriller
62081,Crime
65682,Fantasy
68135,Drama
69227,Children
71254,Action
72731,Crime
75805,Romance
84615,Comedy
85780,Animation
92507,Crime
92509,Drama
94150,Romance
95135,Drama
97938,Adventure
99117,Drama
99122,Horror
100226,Drama
104141,Crime
109295,Crime
109596,Animation
112370,Action
117529,Drama
118082,Comedy
119068,Comedy
123545,Drama
124484,Drama
126921,Children
151311,Comedy
159817,Documentary
162082,Thriller
168492,Romance
173307,Horror
178061,Drama
182293,Animation
182731,Comedy
183197,Comedy
183897,Comedy
187717,Documentary
30894,Sci-Fi
143525,Drama
18,Comedy
105,Romance
111,Crime
196,Sci-Fi
349,Action
504,Drama
544,Crime
733,Adventure
930,Film-Noir
1013,Comedy
1014,Comedy
1064,Musical
1197,Comedy
1201,Western
1212,Mystery
1273,Drama
1300,Comedy
1355,Horror
1611,Drama
1870,Comedy
1870,Drama
2088,Musical
2190,Drama
2281,Drama
2322,Action
2432,Drama
2571,Action
2617,Action
2634,Horror
3132,Comedy
3190,Adventure
3196,War
3703,Sci-Fi
3717,Crime
3740,Comedy
3946,Thriller
3972,Comedy
4285,Romance
4445,Documentary
4454,Animation
4505,Romance
4673,Comedy
4794,Horror
5026,Thriller
5218,Animation
5651,Comedy
5847,Drama
6003,Comedy
6009,Drama
6107,Drama
6220,Horror
6425,Comedy
6461,Western
6709,Crime
7022,Action
7262,Adventure
7326,Crime
7369,Adventure
7713,Romance
8363,Comedy
8477,Sci-Fi
8574,Children
8677,Sci-Fi
8783,Thriller
25906,Drama
27537,Sci-Fi
27595,Musical
31903,Drama
32469,Drama
39446,Thriller
40955,Drama
41285,Drama
42638,Comedy
44974,Drama
49932,Mystery
50064,Drama
52281,Sci-Fi
52281,Thriller
53121,Children
53355,Romance
55253,Romance
56805,Comedy
57528,Thriller
58297,Sci-Fi
61132,War
61240,Fantasy
65577,Fantasy
68358,Adventure
72641,Drama
72919,Crime
74282,Drama
76091,Mystery
79879,Thriller
81831,Comedy
82499,Comedy
83374,Action
85397,Fantasy
91976,Drama
93193,Crime
96935,Comedy
97285,Action
101525,Drama
103210,Action
104913,Action
105835,Comedy
107565,Comedy
117630,Comedy
118924,Comedy
119145,Crime
122906,Action
122912,Sci-Fi
128620,Crime
136449,Sci-Fi
136503,Animation
139130,Adventure
143255,Thriller
148667,Comedy
159403,Animation
182715,Mystery
106766,Drama
29,Drama
155,Drama
290,Crime
322,Comedy
555,Crime
762,Comedy
809,Action
959,Drama
1037,Sci-Fi
1209,Drama
1234,Crime
1255,Sci-Fi
1270,Adventure
1371,Sci-Fi
1565,Comedy
1675,Thriller
1771,Horror
1906,Comedy
2035,Comedy
2143,Fantasy
2145,Romance
2183,Mystery
2475,Thriller
2930,Documentary
2992,Horror
3038,Drama
3046,Romance
3066,Action
3066,War
3075,Horror
3093,Western
3115,Drama
3162,Drama
3198,Crime
3262,Mystery
3430,Drama
3449,Drama
3577,Romance
3807,Fantasy
4105,Fantasy
4135,Adventure
4629,Crime
4644,Comedy
4796,Romance
5013,Drama
5092,Children
5108,Thriller
5218,Adventure
5424,Crime
5424,Drama
5468,Sci-Fi
5501,Comedy
5602,Comedy
5836,Comedy
6283,Action
6306,Documentary
6595,Action
6611,Drama
6888,Horror
6902,Thriller
6954,Mystery
8685,Comedy
26585,Thriller
26614,Action
26704,Thriller
27784,Horror
31973,Drama
32029,Drama
32906,Drama
33126,Western
34143,Thriller
34332,Comedy
37380,Action
37853,Crime
39381,Crime
41863,Drama
45081,Fantasy
47810,Horror
49649,Action
52831,Horror
54503,Comedy
54995,Horror
55116,Comedy
58806,Drama
59947,Comedy
60365,Animation
61246,Comedy
62336,Sci-Fi
68952,Comedy
71129,Adventure
72104,Mystery
82378,Mystery
88405,Comedy
91688,Comedy
92048,Thriller
94985,Drama
95508,Drama
102407,Drama
102749,Action
103980,Drama
110541,Action
114060,Drama
114847,Sci-Fi
116738,Horror
125221,Horror
129333,Thriller
140737,Mystery
142056,Animation
150993,Action
170399,Action
172589,Animation
172875,Animation
182297,Fantasy
184641,Action
186587,Action
190221,Documentary
46,Romance
459,Drama
589,Sci-Fi
764,Romance
900,Romance
906,Drama
970,Drama
984,Comedy
1278,Fantasy
1484,Romance
1670,War
1734,Comedy
1910,Comedy
2050,Comedy
2139,Children
2286,Comedy
2371,Mystery
2496,Comedy
2706,Romance
2791,Comedy
2881,Drama
3086,Comedy
3230,Thriller
3257,Romance
3471,Sci-Fi
3545,Musical
3697,Thriller
3811,War
4242,Thriller
4796,Comedy
4898,Crime
4901,Thriller
5021,Comedy
5065,Fantasy
5092,Comedy
5889,Romance
6157,Crime
6214,Thriller
6219,Action
6593,Comedy
6770,Drama
6902,Drama
6986,Adventure
7076,Thriller
7569,Sci-Fi
8950,Thriller
26662,Drama
26701,Drama
26865,Drama
27134,Action
39414,Comedy
39446,Horror
46231,Drama
53125,Action
59258,Comedy
59985,Drama
62970,Adventure
63859,Action
67361,Thriller
68237,Mystery
70305,Fantasy
74668,Sci-Fi
74948,Thriller
79333,Comedy
79946,Comedy
85397,Mystery
86059,Comedy
87876,Comedy
88448,Comedy
91500,Thriller
91842,Action
96608,Animation
98230,Comedy
103341,Sci-Fi
105755,Drama
106542,Action
115065,Adventure
115216,Western
120783,Crime
121374,Comedy
133832,Thriller
139655,Fantasy
140247,Horror
140289,Drama
143255,Sci-Fi
152077,Thriller
128968,Comedy
227,Action
292,Action
359,Comedy
720,Adventure
969,Comedy
1206,Crime
1207,Drama
1250,War
1296,Drama
1337,Thriller
1393,Drama
1406,Mystery
1565,Thriller
1731,Comedy
1797,Documentary
2193,Adventure
2304,Drama
2396,Drama
2428,Sci-Fi
2476,Action
2522,Drama
2642,Adventure
2722,Horror
2733,Comedy
2766,Drama
3114,Adventure
3358,Comedy
3406,Drama
3455,Thriller
3496,Drama
3555,War
3606,Comedy
3727,Western
3758,Sci-Fi
4086,Crime
4160,Drama
4290,Musical
4427,Drama
4428,Western
4505,Drama
4517,Thriller
4708,Drama
4750,Children
4803,Drama
4850,Sci-Fi
5107,War
5165,Horror
5308,Comedy
5323,Thriller
5490,Comedy
5524,Drama
6031,Romance
6036,Comedy
6214,Mystery
6297,Adventure
6316,Fantasy
6402,Comedy
6578,Comedy
6619,Comedy
6679,Documentary
6777,Drama
7046,Fantasy
7089,Comedy
7154,Drama
7163,Sci-Fi
7245,Horror
7444,Romance
8044,Crime
8190,Comedy
8369,Action
8937,Drama
26002,Crime
26159,Crime
26547,Crime
26631,Animation
26732,Comedy
26875,Crime
27728,Thriller
27768,Drama
32031,Adventure
34148,Drama
34162,Romance
36527,Drama
41014,Mystery
42718,Crime
45183,Action
51575,Adventure
53125,Fantasy
53972,Thriller
56152,Musical
58162,Comedy
59369,Crime
61350,Adventure
61692,Sci-Fi
65631,Action
68269,Romance
69604,Romance
69746,Adventure
74532,Comedy
74688,Romance
74868,Sci-Fi
80584,Drama
80586,Comedy
81132,Thriller
82378,Thriller
83803,Children
88932,Thriller
91671,Comedy
94018,Action
96520,Mystery
96861,Action
97988,Thriller
100277,Drama
101577,Action
103335,Animation
104644,Comedy
111360,Sci-Fi
113565,Thriller
114601,Drama
128488,Thriller
144478,Drama
159755,Comedy
161830,Drama
170907,Documentary
173145,Sci-Fi
179511,Adventure
180497,Drama
76,Thriller
251,Action
320,Thriller
632,War
634,Comedy
748,Action
861,Thriller
1127,Action
1250,Adventure
1488,Action
1544,Sci-Fi
1550,Romance
1702,Fantasy
2142,Adventure
2244,Comedy
2379,Crime
2468,Romance
2589,Comedy
2824,Drama
2972,War
2983,Thriller
3285,Adventure
3598,Romance
3622,Comedy
3705,Romance
3765,Romance
3794,Comedy
3827,Adventure
3928,Horror
4142,Action
4147,Romance
4226,Thriller
4447,Comedy
4642,Musical
5297,Thriller
5498,Drama
5588,Horror
5628,Action
5959,Crime
5989,Drama
6124,Comedy
6170,Adventure
6268,Comedy
6299,Documentary
6539,Adventure
6691,Western
6751,Thriller
6774,Fantasy
6812,Comedy
6818,War
6868,Crime
6927,Romance
7099,Adventure
7573,Action
8024,Romance
8578,Action
8643,Romance
26504,Crime
26694,Drama
26887,Mystery
27873,Documentary
31804,Action
31921,Adventure
34338,Comedy
34536,War
36276,Drama
39444,Drama
41712,Comedy
43677,War
44555,Drama
46572,Thriller
47952,Thriller
50274,Drama
53453,Action
55577,Crime
58404,Adventure
59915,Horror
61210,Action
68932,Drama
69140,Crime
75395,Drama
77931,Sci-Fi
79897,Comedy
85259,Children
93272,Fantasy
93326,Action
94015,Comedy
98503,Action
99007,Comedy
100507,Comedy
102070,Comedy
102852,Documentary
102903,Thriller
109042,Comedy
113313,Horror
115667,Comedy
128592,Mystery
129333,Horror
129428,Comedy
137345,Thriller
140711,Sci-Fi
141818,Drama
145491,Comedy
146730,Thriller
148172,Thriller
153408,Drama
172585,Animation
46855,War
169984,Sci-Fi
38,Children
94,Drama
96,Comedy
458,Western
469,Drama
543,Romance
649,Drama
885,Children
976,War
1032,Children
1287,Adventure
1321,Horror
1473,Action
1631,Thriller
1717,Horror
1897,Romance
2092,Animation
2126,Thriller
2511,Crime
2570,Romance
2761,Drama
2860,Comedy
2883,Drama
2891,Comedy
2966,Drama
2967,Thriller
3077,Documentary
3161,Drama
3284,Comedy
3440,Adventure
3594,Drama
4399,Drama
4956,Comedy
4978,Drama
5046,Thriller
5110,Comedy
5171,Adventure
5187,Comedy
5375,Comedy
5507,Crime
5525,Romance
5550,Western
5604,Sci-Fi
5872,Action
5893,Crime
6283,Sci-Fi
6510,Romance
6559,Children
6561,Comedy
6624,Fantasy
6885,Drama
6990,Crime
7218,Western
7730,Drama
7811,Sci-Fi
8196,Horror
8254,Romance
8644,Sci-Fi
8656,Drama
25771,Fantasy
26701,Action
26764,Action
26812,Drama
27032,Thriller
27644,Romance
31297,Musical
33437,Drama
42004,Drama
42556,Fantasy
44399,Adventure
47952,Horror
48883,Thriller
48997,Drama
54256,Comedy
54780,Romance
55451,Romance
63479,Comedy
70565,Comedy
72011,Romance
72129,Crime
73501,Comedy
73876,Crime
74458,Drama
78637,Fantasy
81132,Crime
81156,Action
84601,Drama
94867,Horror
95543,Animation
101529,Thriller
103141,Comedy
108928,War
111364,Adventure
113416,Crime
117646,Adventure
117851,Adventure
122902,Fantasy
134214,Drama
136864,Sci-Fi
140711,Action
143365,Drama
149830,Horror
136564,Drama
23,Action
44,Adventure
366,Thriller
638,Romance
996,Action
1033,Drama
1196,Action
1244,Romance
1279,Drama
1307,Romance
1464,Mystery
1589,Drama
1590,Thriller
1726,Adventure
1762,Horror
1947,Musical
2166,Drama
2169,Comedy
2289,Drama
2469,Drama
2567,Comedy
2826,Adventure
3141,Drama
3276,Comedy
3358,Fantasy
3701,Crime
3716,Drama
3729,Crime
3763,Crime
3783,Crime
3790,Drama
4014,Drama
4027,Crime
4393,Drama
4451,Romance
4564,Drama
4591,Comedy
4951,Thriller
5135,Romance
5294,Crime
5479,Drama
5502,Horror
6238,Romance
6342,Drama
6539,Action
6746,Romance
6862,Thriller
7025,War
7044,Thriller
7247,Children
7458,Adventure
7706,Comedy
8228,Mystery
26887,Horror
27002,Drama
30846,Drama
30892,Animation
34292,Horror
34326,Drama
34397,Drama
35015,Adventure
36533,Horror
44191,Action
44761,Mystery
48304,Drama
48414,Animation
50685,Drama
58025,Sci-Fi
58047,Comedy
68554,Drama
73321,Adventure
75816,Comedy
78034,Romance
85565,Comedy
90384,Action
93363,Sci-Fi
95167,Children
96004,Action
96691,Action
104303,Drama
106489,Adventure
110669,Comedy
113345,Adventure
114028,Comedy
114265,Romance
114554,Drama
122922,Action
127146,Documentary
129514,Comedy
